instance_seed,method,distance,valid,vehicles_used,latency_ms,improvement_pct_vs_nearest_neighbor
42200000025,gnn_reinforce,3.945916996065252,True,3,43.16180000023451,10.605957169777597
42200000025,gnn_reinforce_2opt,3.8419369278149285,True,3,43.36660000262782,12.961606993108338
42200000026,nearest_neighbor,4.387637826969642,True,3,0.37779999547638,0.0
42200000026,nearest_neighbor_2opt,4.387637826969642,True,3,0.5504000000655651,0.0
42200000026,initial_policy,5.625771879973292,True,4,43.04899999988265,-28.21869310618961
42200000026,gnn_reinforce,4.678709237034704,True,3,43.339199997717515,-6.633897817999561
42200000026,gnn_reinforce_2opt,4.617926927543977,True,3,43.54610000154935,-5.248589552191607
42200000027,nearest_neighbor,4.415741661551374,True,3,0.34610000147949904,0.0
42200000027,nearest_neighbor_2opt,4.129009641290125,True,3,0.5350999999791384,6.493405688966694
42200000027,initial_policy,4.611247626622439,True,3,42.850199999520555,-4.427477421819507
42200000027,gnn_reinforce,4.64870463542114,True,5,42.385200009448454,-5.275738295521559
42200000027,gnn_reinforce_2opt,4.466625748438177,True,5,42.59690000617411,-1.1523338724694678
42200000028,nearest_neighbor,3.888913740499903,True,2,0.35509999725036323,0.0
42200000028,nearest_neighbor_2opt,3.888913740499903,True,2,0.5236999859334901,0.0
42200000028,initial_policy,3.888913740499903,True,2,42.363400003523566,0.0
42200000028,gnn_reinforce,4.445392188029084,True,2,42.17999998945743,-14.309354350905407
42200000028,gnn_reinforce_2opt,4.384368797916058,True,2,42.400699996505864,-12.740191489885465
42200000029,nearest_neighbor,4.818157618259937,True,3,0.37370000791270286,0.0
42200000029,nearest_neighbor_2opt,4.782666758749227,True,3,0.5699000030290335,0.736606444260065
42200000029,initial_policy,5.160927933233329,True,3,43.842099999892525,-7.1141366084487405
42200000029,gnn_reinforce,5.390066345800811,True,4,42.23160000401549,-11.86986339702638
42200000029,gnn_reinforce_2opt,5.230090945740108,True,4,42.45130000344943,-8.549602568397082
42200000030,nearest_neighbor,6.137662981089758,True,3,0.33429999893996865,0.0
42200000030,nearest_neighbor_2opt,5.7648163151253335,True,3,0.5355000030249357,6.07473344680493
